x,y,image,r,g,b,clear
124,8,1,128,128,128,0
126,8,1,128,128,128,0
128,8,1,128,128,128,0
130,8,1,128,128,128,0
132,8,1,128,128,128,0
134,8,1,128,128,128,0
136,8,1,128,128,128,0
138,8,1,128,128,128,0
140,8,1,128,128,128,0
142,8,1,128,128,128,0
144,8,1,128,128,128,0
146,8,1,128,128,128,0
148,8,1,128,128,128,0
150,8,1,128,128,128,0
152,8,1,128,128,128,0
154,8,1,128,128,128,0
156,8,1,128,128,128,0
158,8,1,128,128,128,0
160,8,1,128,128,128,0
162,8,1,128,128,128,0
164,8,1,128,128,128,0
166,8,1,128,128,128,0
168,8,1,128,128,128,0
170,8,1,128,128,128,0
172,8,1,128,128,128,0
174,8,1,128,128,128,0
176,8,1,128,128,128,0
178,8,1,128,128,128,0
180,8,1,128,128,128,0
182,8,1,128,128,128,0
184,8,1,128,128,128,0
186,8,1,128,128,128,0
188,8,1,128,128,128,0
190,8,1,128,128,128,0
192,8,1,128,128,128,0
194,8,1,128,128,128,0
196,8,1,128,128,128,0
198,8,1,128,128,128,0
0,10,1,128,128,128,0
2,10,1,128,128,128,0
4,10,1,128,128,128,0
6,10,1,128,128,128,0
8,10,1,128,128,128,0
10,10,1,128,128,128,0
12,10,1,128,128,128,0
14,10,1,128,128,128,0
16,10,1,128,128,128,0
18,10,1,128,128,128,0
20,10,1,128,128,128,0
22,10,1,128,128,128,0
24,10,1,128,128,128,0
26,10,1,128,128,128,0
28,10,1,128,128,128,0
30,10,1,128,128,128,0
32,10,1,128,128,128,0
34,10,1,128,128,128,0
36,10,1,128,128,128,0
38,10,1,128,128,128,0
40,10,1,128,128,128,0
42,10,1,128,128,128,0
44,10,1,128,128,128,0
46,10,1,128,128,128,0
48,10,1,128,128,128,0
50,10,1,128,128,128,0
52,10,1,128,128,128,0
54,10,1,128,128,128,0
56,10,1,128,128,128,0
58,10,1,128,128,128,0
60,10,1,128,128,128,0
62,10,1,128,128,128,0
64,10,1,128,128,128,0
66,10,1,128,128,128,0
68,10,1,128,128,128,0
70,10,1,128,128,128,0
72,10,1,128,128,128,0
74,10,1,128,128,128,0
76,10,1,128,128,128,0
78,10,1,128,128,128,0
80,10,1,128,128,128,0
82,10,1,128,128,128,0
84,10,1,128,128,128,0
86,10,1,128,128,128,0
88,10,1,128,128,128,0
90,10,1,128,128,128,0
92,10,1,128,128,128,0
94,10,1,128,128,128,0
96,10,1,128,128,128,0
98,10,1,128,128,128,0
100,10,1,128,128,128,0
102,10,1,128,128,128,0
104,10,1,128,128,128,0
106,10,1,128,128,128,0
108,10,1,128,128,128,0
110,10,1,128,128,128,0
112,10,1,128,128,128,0
114,10,1,128,128,128,0
116,10,1,128,128,128,0
118,10,1,128,128,128,0
120,10,1,128,128,128,0
122,10,1,128,128,128,0
124,10,1,128,128,128,0
126,10,1,128,128,128,0
128,10,1,128,128,128,0
130,10,1,128,128,128,0
132,10,1,128,128,128,0
134,10,1,128,128,128,0
136,10,1,128,128,128,0
138,10,1,128,128,128,0
140,10,1,128,128,128,0
142,10,1,128,128,128,0
144,10,1,128,128,128,0
146,10,1,128,128,128,0
148,10,1,128,128,128,0
150,10,1,128,128,128,0
152,10,1,128,128,128,0
154,10,1,128,128,128,0
156,10,1,128,128,128,0
158,10,1,128,128,128,0
160,10,1,128,128,128,0
162,10,1,128,128,128,0
164,10,1,128,128,128,0
166,10,1,128,128,128,0
168,10,1,128,128,128,0
170,10,1,128,128,128,0
172,10,1,128,128,128,0
174,10,1,128,128,128,0
176,10,1,128,128,128,0
178,10,1,128,128,128,0
180,10,1,128,128,128,0
182,10,1,128,128,128,0
184,10,1,128,128,128,0
186,10,1,128,128,128,0
188,10,1,128,128,128,0
190,10,1,128,128,128,0
192,10,1,128,128,128,0
194,10,1,128,128,128,0
196,10,1,128,128,128,0
198,10,1,128,128,128,0
0,12,1,128,128,128,0
2,12,1,128,128,128,0
4,12,1,128,128,128,0
6,12,1,128,128,128,0
8,12,1,128,128,128,0
10,12,1,128,128,128,0
12,12,1,128,128,128,0
14,12,1,128,128,128,0
16,12,1,128,128,128,0
18,12,1,128,128,128,0
20,12,1,128,128,128,0
22,12,1,128,128,128,0
24,12,1,128,128,128,0
26,12,1,128,128,128,0
28,12,1,128,128,128,0
30,12,1,128,128,128,0
32,12,1,128,128,128,0
34,12,1,128,128,128,0
36,12,1,128,128,128,0
38,12,1,128,128,128,0
40,12,1,128,128,128,0
42,12,1,128,128,128,0
44,12,1,128,128,128,0
46,12,1,128,128,128,0
48,12,1,128,128,128,0
50,12,1,128,128,128,0
52,12,1,128,128,128,0
54,12,1,128,128,128,0
56,12,1,128,128,128,0
58,12,1,128,128,128,0
60,12,1,128,128,128,0
62,12,1,128,128,128,0
64,12,1,128,128,128,0
66,12,1,128,128,128,0
68,12,1,128,128,128,0
70,12,1,128,128,128,0
72,12,1,128,128,128,0
74,12,1,128,128,128,0
76,12,1,128,128,128,0
78,12,1,128,128,128,0
80,12,1,128,128,128,0
82,12,1,128,128,128,0
84,12,1,128,128,128,0
86,12,1,128,128,128,0
88,12,1,128,128,128,0
90,12,1,128,128,128,0
92,12,1,128,128,128,0
94,12,1,128,128,128,0
96,12,1,128,128,128,0
98,12,1,128,128,128,0
100,12,1,128,128,128,0
102,12,1,128,128,128,0
104,12,1,128,128,128,0
106,12,1,128,128,128,0
108,12,1,128,128,128,0
110,12,1,128,128,128,0
112,12,1,128,128,128,0
114,12,1,128,128,128,0
116,12,1,128,128,128,0
118,12,1,128,128,128,0
120,12,1,128,128,128,0
122,12,1,128,128,128,0
124,12,1,128,128,128,0
126,12,1,128,128,128,0
128,12,1,128,128,128,0
130,12,1,128,128,128,0
132,12,1,128,128,128,0
134,12,1,128,128,128,0
136,12,1,128,128,128,0
138,12,1,128,128,128,0
140,12,1,128,128,128,0
142,12,1,128,128,128,0
144,12,1,128,128,128,0
146,12,1,128,128,128,0
148,12,1,128,128,128,0
150,12,1,128,128,128,0
152,12,1,128,128,128,0
154,12,1,128,128,128,0
156,12,1,128,128,128,0
158,12,1,128,128,128,0
160,12,1,128,128,128,0
162,12,1,128,128,128,0
164,12,1,128,128,128,0
166,12,1,128,128,128,0
168,12,1,128,128,128,0
170,12,1,128,128,128,0
172,12,1,128,128,128,0
174,12,1,128,128,128,0
176,12,1,128,128,128,0
178,12,1,128,128,128,0
180,12,1,128,128,128,0
182,12,1,128,128,128,0
184,12,1,128,128,128,0
186,12,1,128,128,128,0
188,12,1,128,128,128,0
190,12,1,128,128,128,0
192,12,1,128,128,128,0
194,12,1,128,128,128,0
196,12,1,128,128,128,0
198,12,1,128,128,128,0
0,14,1,128,128,128,0
2,14,1,128,128,128,0
4,14,1,128,128,128,0
6,14,1,128,128,128,0
8,14,1,128,128,128,0
10,14,1,128,128,128,0
12,14,1,128,128,128,0
14,14,1,128,128,128,0
16,14,1,128,128,128,0
18,14,1,128,128,128,0
20,14,1,128,128,128,0
22,14,1,128,128,128,0
24,14,1,128,128,128,0
26,14,1,128,128,128,0
28,14,1,128,128,128,0
30,14,1,128,128,128,0
32,14,1,128,128,128,0
34,14,1,128,128,128,0
36,14,1,128,128,128,0
38,14,1,128,128,128,0
40,14,1,128,128,128,0
42,14,1,128,128,128,0
44,14,1,128,128,128,0
46,14,1,128,128,128,0
48,14,1,128,128,128,0
50,14,1,128,128,128,0
52,14,1,128,128,128,0
54,14,1,128,128,128,0
56,14,1,128,128,128,0
58,14,1,128,128,128,0
60,14,1,128,128,128,0
62,14,1,128,128,128,0
64,14,1,128,128,128,0
66,14,1,128,128,128,0
68,14,1,128,128,128,0
70,14,1,128,128,128,0
72,14,1,128,128,128,0
74,14,1,128,128,128,0
76,14,1,128,128,128,0
78,14,1,128,128,128,0
80,14,1,128,128,128,0
82,14,1,128,128,128,0
84,14,1,128,128,128,0
86,14,1,128,128,128,0
88,14,1,128,128,128,0
90,14,1,128,128,128,0
92,14,1,128,128,128,0
94,14,1,128,128,128,0
96,14,1,128,128,128,0
98,14,1,128,128,128,0
100,14,1,128,128,128,0
102,14,1,128,128,128,0
104,14,1,128,128,128,0
106,14,1,128,128,128,0
108,14,1,128,128,128,0
110,14,1,128,128,128,0
112,14,1,128,128,128,0
114,14,1,128,128,128,0
116,14,1,128,128,128,0
118,14,1,128,128,128,0
120,14,1,128,128,128,0
122,14,1,128,128,128,0
124,14,1,128,128,128,0
126,14,1,128,128,128,0
128,14,1,128,128,128,0
130,14,1,128,128,128,0
132,14,1,128,128,128,0
134,14,1,128,128,128,0
136,14,1,128,128,128,0
138,14,1,128,128,128,0
140,14,1,128,128,128,0
142,14,1,128,128,128,0
144,14,1,128,128,128,0
146,14,1,128,128,128,0
148,14,1,128,128,128,0
150,14,1,128,128,128,0
152,14,1,128,128,128,0
154,14,1,128,128,128,0
156,14,1,128,128,128,0
158,14,1,128,128,128,0
160,14,1,128,128,128,0
162,14,1,128,128,128,0
164,14,1,128,128,128,0
166,14,1,128,128,128,0
168,14,1,128,128,128,0
170,14,1,128,128,128,0
172,14,1,128,128,128,0
174,14,1,128,128,128,0
176,14,1,128,128,128,0
178,14,1,128,128,128,0
180,14,1,128,128,128,0
182,14,1,128,128,128,0
184,14,1,128,128,128,0
186,14,1,128,128,128,0
188,14,1,128,128,128,0
190,14,1,128,128,128,0
192,14,1,128,128,128,0
194,14,1,128,128,128,0
196,14,1,128,128,128,0
198,14,1,128,128,128,0
0,16,1,128,128,128,0
2,16,1,128,128,128,0
4,16,1,128,128,128,0
6,16,1,128,128,128,0
8,16,1,128,128,128,0
10,16,1,128,128,128,0
12,16,1,128,128,128,0
14,16,1,128,128,128,0
16,16,1,128,128,128,0
18,16,1,128,128,128,0
20,16,1,128,128,128,0
22,16,1,128,128,128,0
24,16,1,128,128,128,0
26,16,1,128,128,128,0
28,16,1,128,128,128,0
30,16,1,128,128,128,0
32,16,1,128,128,128,0
34,16,1,128,128,128,0
36,16,1,128,128,128,0
38,16,1,128,128,128,0
40,16,1,128,128,128,0
42,16,1,128,128,128,0
44,16,1,128,128,128,0
46,16,1,128,128,128,0
48,16,1,128,128,128,0
50,16,1,128,128,128,0
52,16,1,128,128,128,0
54,16,1,128,128,128,0
56,16,1,128,128,128,0
58,16,1,128,128,128,0
60,16,1,128,128,128,0
62,16,1,128,128,128,0
64,16,1,128,128,128,0
66,16,1,128,128,128,0
68,16,1,128,128,128,0
70,16,1,128,128,128,0
72,16,1,128,128,128,0
74,16,1,128,128,128,0
76,16,1,128,128,128,0
78,16,1,128,128,128,0
80,16,1,128,128,128,0
82,16,1,128,128,128,0
84,16,1,128,128,128,0
86,16,1,128,128,128,0
88,16,1,128,128,128,0
90,16,1,128,128,128,0
92,16,1,128,128,128,0
94,16,1,128,128,128,0
96,16,1,128,128,128,0
98,16,1,128,128,128,0
100,16,1,128,128,128,0
102,16,1,128,128,128,0
104,16,1,128,128,128,0
106,16,1,128,128,128,0
108,16,1,128,128,128,0
110,16,1,128,128,128,0
112,16,1,128,128,128,0
114,16,1,128,128,128,0
116,16,1,128,128,128,0
118,16,1,128,128,128,0
120,16,1,128,128,128,0
122,16,1,128,128,128,0
124,16,1,128,128,128,0
126,16,1,128,128,128,0
128,16,1,128,128,128,0
130,16,1,128,128,128,0
132,16,1,128,128,128,0
134,16,1,128,128,128,0
136,16,1,128,128,128,0
138,16,1,128,128,128,0
140,16,1,128,128,128,0
142,16,1,128,128,128,0
144,16,1,128,128,128,0
146,16,1,128,128,128,0
148,16,1,128,128,128,0
150,16,1,128,128,128,0
152,16,1,128,128,128,0
154,16,1,128,128,128,0
156,16,1,128,128,128,0
158,16,1,128,128,128,0
160,16,1,128,128,128,0
162,16,1,128,128,128,0
164,16,1,128,128,128,0
166,16,1,128,128,128,0
168,16,1,128,128,128,0
170,16,1,128,128,128,0
172,16,1,128,128,128,0
174,16,1,128,128,128,0
176,16,1,128,128,128,0
178,16,1,128,128,128,0
180,16,1,128,128,128,0
182,16,1,128,128,128,0
184,16,1,128,128,128,0
186,16,1,128,128,128,0
188,16,1,128,128,128,0
190,16,1,128,128,128,0
192,16,1,128,128,128,0
194,16,1,128,128,128,0
196,16,1,128,128,128,0
198,16,1,128,128,128,0
0,18,1,128,128,128,0
2,18,1,128,128,128,0
4,18,1,128,128,128,0
6,18,1,128,128,128,0
8,18,1,128,128,128,0
10,18,1,128,128,128,0
12,18,1,128,128,128,0
14,18,1,128,128,128,0
16,18,1,128,128,128,0
18,18,1,128,128,128,0
20,18,1,128,128,128,0
22,18,1,128,128,128,0
24,18,1,128,128,128,0
26,18,1,128,128,128,0
28,18,1,128,128,128,0
30,18,1,128,128,128,0
32,18,1,128,128,128,0
34,18,1,128,128,128,0
36,18,1,128,128,128,0
38,18,1,128,128,128,0
40,18,1,128,128,128,0
42,18,1,128,128,128,0
44,18,1,128,128,128,0
46,18,1,128,128,128,0
48,18,1,128,128,128,0
50,18,1,128,128,128,0
52,18,1,128,128,128,0
54,18,1,128,128,128,0
56,18,1,128,128,128,0
58,18,1,128,128,128,0
60,18,1,128,128,128,0
62,18,1,128,128,128,0
64,18,1,128,128,128,0
66,18,1,128,128,128,0
68,18,1,128,128,128,0
70,18,1,128,128,128,0
72,18,1,128,128,128,0
74,18,1,128,128,128,0
76,18,1,128,128,128,0
78,18,1,128,128,128,0
80,18,1,128,128,128,0
82,18,1,128,128,128,0
84,18,1,128,128,128,0
86,18,1,128,128,128,0
88,18,1,128,128,128,0
90,18,1,128,128,128,0
92,18,1,128,128,128,0
94,18,1,128,128,128,0
96,18,1,128,128,128,0
98,18,1,128,128,128,0
100,18,1,128,128,128,0
102,18,1,128,128,128,0
104,18,1,128,128,128,0
106,18,1,128,128,128,0
108,18,1,128,128,128,0
110,18,1,128,128,128,0
112,18,1,128,128,128,0
114,18,1,128,128,128,0
116,18,1,128,128,128,0
118,18,1,128,128,128,0
120,18,1,128,128,128,0
122,18,1,128,128,128,0
124,18,1,128,128,128,0
126,18,1,128,128,128,0
128,18,1,128,128,128,0
130,18,1,128,128,128,0
132,18,1,128,128,128,0
134,18,1,128,128,128,0
136,18,1,128,128,128,0
138,18,1,128,128,128,0
140,18,1,128,128,128,0
142,18,1,128,128,128,0
144,18,1,128,128,128,0
146,18,1,128,128,128,0
148,18,1,128,128,128,0
150,18,1,128,128,128,0
152,18,1,128,128,128,0
154,18,1,128,128,128,0
156,18,1,128,128,128,0
158,18,1,128,128,128,0
160,18,1,128,128,128,0
162,18,1,128,128,128,0
164,18,1,128,128,128,0
166,18,1,128,128,128,0
168,18,1,128,128,128,0
170,18,1,128,128,128,0
172,18,1,128,128,128,0
174,18,1,128,128,128,0
176,18,1,128,128,128,0
178,18,1,128,128,128,0
180,18,1,128,128,128,0
182,18,1,128,128,128,0
184,18,1,128,128,128,0
186,18,1,128,128,128,0
188,18,1,128,128,128,0
190,18,1,128,128,128,0
192,18,1,128,128,128,0
194,18,1,128,128,128,0
196,18,1,128,128,128,0
198,18,1,128,128,128,0
0,20,1,128,128,128,0
2,20,1,128,128,128,0
4,20,1,128,128,128,0
6,20,1,128,128,128,0
8,20,1,128,128,128,0
10,20,1,128,128,128,0
12,20,1,128,128,128,0
14,20,1,128,128,128,0
16,20,1,128,128,128,0
18,20,1,128,128,128,0
20,20,1,128,128,128,0
22,20,1,128,128,128,0
24,20,1,128,128,128,0
26,20,1,128,128,128,0
28,20,1,128,128,128,0
30,20,1,128,128,128,0
32,20,1,128,128,128,0
34,20,1,128,128,128,0
36,20,1,128,128,128,0
38,20,1,128,128,128,0
40,20,1,128,128,128,0
42,20,1,128,128,128,0
44,20,1,128,128,128,0
46,20,1,128,128,128,0
48,20,1,128,128,128,0
50,20,1,128,128,128,0
52,20,1,128,128,128,0
54,20,1,128,128,128,0
56,20,1,128,128,128,0
58,20,1,128,128,128,0
60,20,1,128,128,128,0
62,20,1,128,128,128,0
64,20,1,128,128,128,0
66,20,1,128,128,128,0
68,20,1,128,128,128,0
70,20,1,128,128,128,0
72,20,1,128,128,128,0
74,20,1,128,128,128,0
76,20,1,128,128,128,0
78,20,1,128,128,128,0
80,20,1,128,128,128,0
82,20,1,128,128,128,0
84,20,1,128,128,128,0
86,20,1,128,128,128,0
88,20,1,128,128,128,0
90,20,1,128,128,128,0
92,20,1,128,128,128,0
94,20,1,128,128,128,0
96,20,1,128,128,128,0
98,20,1,128,128,128,0
100,20,1,128,128,128,0
102,20,1,128,128,128,0
104,20,1,128,128,128,0
106,20,1,128,128,128,0
108,20,1,128,128,128,0
110,20,1,128,128,128,0
112,20,1,128,128,128,0
114,20,1,128,128,128,0
116,20,1,128,128,128,0
118,20,1,128,128,128,0
120,20,1,128,128,128,0
122,20,1,128,128,128,0
124,20,1,128,128,128,0
126,20,1,128,128,128,0
128,20,1,128,128,128,0
130,20,1,128,128,128,0
132,20,1,128,128,128,0
134,20,1,128,128,128,0
136,20,1,128,128,128,0
138,20,1,128,128,128,0
140,20,1,128,128,128,0
142,20,1,128,128,128,0
144,20,1,128,128,128,0
146,20,1,128,128,128,0
148,20,1,128,128,128,0
150,20,1,128,128,128,0
152,20,1,128,128,128,0
154,20,1,128,128,128,0
156,20,1,128,128,128,0
158,20,1,128,128,128,0
160,20,1,128,128,128,0
162,20,1,128,128,128,0
164,20,1,128,128,128,0
166,20,1,128,128,128,0
168,20,1,128,128,128,0
170,20,1,128,128,128,0
172,20,1,128,128,128,0
174,20,1,128,128,128,0
176,20,1,128,128,128,0
178,20,1,128,128,128,0
180,20,1,128,128,128,0
182,20,1,128,128,128,0
184,20,1,128,128,128,0
186,20,1,128,128,128,0
188,20,1,128,128,128,0
190,20,1,128,128,128,0
192,20,1,128,128,128,0
194,20,1,128,128,128,0
196,20,1,128,128,128,0
198,20,1,128,128,128,0
0,22,1,128,128,128,0
2,22,1,128,128,128,0
4,22,1,128,128,128,0
6,22,1,128,128,128,0
8,22,1,128,128,128,0
10,22,1,128,128,128,0
12,22,1,128,128,128,0
14,22,1,128,128,128,0
16,22,1,128,128,128,0
18,22,1,128,128,128,0
20,22,1,128,128,128,0
22,22,1,128,128,128,0
24,22,1,128,128,128,0
26,22,1,128,128,128,0
28,22,1,128,128,128,0
30,22,1,128,128,128,0
32,22,1,128,128,128,0
34,22,1,128,128,128,0
36,22,1,128,128,128,0
38,22,1,128,128,128,0
40,22,1,128,128,128,0
42,22,1,128,128,128,0
44,22,1,128,128,128,0
46,22,1,128,128,128,0
48,22,1,128,128,128,0
50,22,1,128,128,128,0
52,22,1,128,128,128,0
54,22,1,128,128,128,0
56,22,1,128,128,128,0
58,22,1,128,128,128,0
60,22,1,128,128,128,0
62,22,1,128,128,128,0
64,22,1,128,128,128,0
66,22,1,128,128,128,0
68,22,1,128,128,128,0
70,22,1,128,128,128,0
72,22,1,128,128,128,0
74,22,1,128,128,128,0
76,22,1,128,128,128,0
78,22,1,128,128,128,0
80,22,1,128,128,128,0
82,22,1,128,128,128,0
84,22,1,128,128,128,0
86,22,1,128,128,128,0
88,22,1,128,128,128,0
90,22,1,128,128,128,0
92,22,1,128,128,128,0
94,22,1,128,128,128,0
96,22,1,128,128,128,0
98,22,1,128,128,128,0
100,22,1,128,128,128,0
102,22,1,128,128,128,0
104,22,1,128,128,128,0
106,22,1,128,128,128,0
108,22,1,128,128,128,0
110,22,1,128,128,128,0
112,22,1,128,128,128,0
114,22,1,128,128,128,0
116,22,1,128,128,128,0
118,22,1,128,128,128,0
120,22,1,128,128,128,0
122,22,1,128,128,128,0
124,22,1,128,128,128,0
126,22,1,128,128,128,0
128,22,1,128,128,128,0
130,22,1,128,128,128,0
132,22,1,128,128,128,0
134,22,1,128,128,128,0
136,22,1,128,128,128,0
138,22,1,128,128,128,0
140,22,1,128,128,128,0
142,22,1,128,128,128,0
144,22,1,128,128,128,0
146,22,1,128,128,128,0
148,22,1,128,128,128,0
150,22,1,128,128,128,0
152,22,1,128,128,128,0
154,22,1,128,128,128,0
156,22,1,128,128,128,0
158,22,1,128,128,128,0
160,22,1,128,128,128,0
162,22,1,128,128,128,0
164,22,1,128,128,128,0
166,22,1,128,128,128,0
168,22,1,128,128,128,0
170,22,1,128,128,128,0
172,22,1,128,128,128,0
174,22,1,128,128,128,0
176,22,1,128,128,128,0
178,22,1,128,128,128,0
180,22,1,128,128,128,0
182,22,1,128,128,128,0
184,22,1,128,128,128,0
186,22,1,128,128,128,0
188,22,1,128,128,128,0
190,22,1,128,128,128,0
192,22,1,128,128,128,0
194,22,1,128,128,128,0
196,22,1,128,128,128,0
198,22,1,128,128,128,0
0,24,1,128,128,128,0
2,24,1,128,128,128,0
4,24,1,128,128,128,0
6,24,1,128,128,128,0
8,24,1,128,128,128,0
10,24,1,128,128,128,0
12,24,1,128,128,128,0
14,24,1,128,128,128,0
16,24,1,128,128,128,0
18,24,1,128,128,128,0
20,24,1,128,128,128,0
22,24,1,128,128,128,0
24,24,1,128,128,128,0
26,24,1,128,128,128,0
28,24,1,128,128,128,0
30,24,1,128,128,128,0
32,24,1,128,128,128,0
34,24,1,128,128,128,0
36,24,1,128,128,128,0
38,24,1,128,128,128,0
40,24,1,128,128,128,0
42,24,1,128,128,128,0
44,24,1,128,128,128,0
46,24,1,128,128,128,0
48,24,1,128,128,128,0
50,24,1,128,128,128,0
52,24,1,128,128,128,0
54,24,1,128,128,128,0
56,24,1,128,128,128,0
58,24,1,128,128,128,0
60,24,1,128,128,128,0
62,24,1,128,128,128,0
64,24,1,128,128,128,0
66,24,1,128,128,128,0
68,24,1,128,128,128,0
70,24,1,128,128,128,0
72,24,1,128,128,128,0
74,24,1,128,128,128,0
76,24,1,128,128,128,0
78,24,1,128,128,128,0
80,24,1,128,128,128,0
82,24,1,128,128,128,0
84,24,1,128,128,128,0
86,24,1,128,128,128,0
88,24,1,128,128,128,0
90,24,1,128,128,128,0
92,24,1,128,128,128,0
94,24,1,128,128,128,0
96,24,1,128,128,128,0
98,24,1,128,128,128,0
100,24,1,128,128,128,0
102,24,1,128,128,128,0
104,24,1,128,128,128,0
106,24,1,128,128,128,0
108,24,1,128,128,128,0
110,24,1,128,128,128,0
112,24,1,128,128,128,0
114,24,1,128,128,128,0
116,24,1,128,128,128,0
118,24,1,128,128,128,0
120,24,1,128,128,128,0
122,24,1,128,128,128,0
124,24,1,128,128,128,0
126,24,1,128,128,128,0
128,24,1,128,128,128,0
130,24,1,128,128,128,0
132,24,1,128,128,128,0
134,24,1,128,128,128,0
136,24,1,128,128,128,0
138,24,1,128,128,128,0
140,24,1,128,128,128,0
142,24,1,128,128,128,0
144,24,1,128,128,128,0
146,24,1,128,128,128,0
148,24,1,128,128,128,0
150,24,1,128,128,128,0
152,24,1,128,128,128,0
154,24,1,128,128,128,0
156,24,1,128,128,128,0
158,24,1,128,128,128,0
160,24,1,128,128,128,0
162,24,1,128,128,128,0
164,24,1,128,128,128,0
166,24,1,128,128,128,0
168,24,1,128,128,128,0
170,24,1,128,128,128,0
172,24,1,128,128,128,0
174,24,1,128,128,128,0
176,24,1,128,128,128,0
178,24,1,128,128,128,0
180,24,1,128,128,128,0
182,24,1,128,128,128,0
184,24,1,128,128,128,0
186,24,1,128,128,128,0
188,24,1,128,128,128,0
190,24,1,128,128,128,0
192,24,1,128,128,128,0
194,24,1,128,128,128,0
196,24,1,128,128,128,0
198,24,1,128,128,128,0
0,26,1,128,128,128,0
2,26,1,128,128,128,0
4,26,1,128,128,128,0
6,26,1,128,128,128,0
8,26,1,128,128,128,0
10,26,1,128,128,128,0
12,26,1,128,128,128,0
14,26,1,128,128,128,0
16,26,1,128,128,128,0
18,26,1,128,128,128,0
20,26,1,128,128,128,0
22,26,1,128,128,128,0
24,26,1,128,128,128,0
26,26,1,128,128,128,0
28,26,1,128,128,128,0
30,26,1,128,128,128,0
32,26,1,128,128,128,0
34,26,1,128,128,128,0
36,26,1,128,128,128,0
38,26,1,128,128,128,0
40,26,1,128,128,128,0
42,26,1,128,128,128,0
44,26,1,128,128,128,0
46,26,1,128,128,128,0
48,26,1,128,128,128,0
50,26,1,128,128,128,0
52,26,1,128,128,128,0
54,26,1,128,128,128,0
56,26,1,128,128,128,0
58,26,1,128,128,128,0
60,26,1,128,128,128,0
62,26,1,128,128,128,0
64,26,1,128,128,128,0
66,26,1,128,128,128,0
68,26,1,128,128,128,0
70,26,1,128,128,128,0
72,26,1,128,128,128,0
74,26,1,128,128,128,0
76,26,1,128,128,128,0
78,26,1,128,128,128,0
80,26,1,128,128,128,0
82,26,1,128,128,128,0
84,26,1,128,128,128,0
86,26,1,128,128,128,0
88,26,1,128,128,128,0
90,26,1,128,128,128,0
92,26,1,128,128,128,0
94,26,1,128,128,128,0
96,26,1,128,128,128,0
98,26,1,128,128,128,0
100,26,1,128,128,128,0
102,26,1,128,128,128,0
104,26,1,128,128,128,0
106,26,1,128,128,128,0
108,26,1,128,128,128,0
110,26,1,128,128,128,0
112,26,1,128,128,128,0
114,26,1,128,128,128,0
116,26,1,128,128,128,0
118,26,1,128,128,128,0
120,26,1,128,128,128,0
122,26,1,128,128,128,0
124,26,1,128,128,128,0
126,26,1,128,128,128,0
128,26,1,128,128,128,0
130,26,1,128,128,128,0
132,26,1,128,128,128,0
134,26,1,128,128,128,0
136,26,1,128,128,128,0
138,26,1,128,128,128,0
140,26,1,128,128,128,0
142,26,1,128,128,128,0
144,26,1,128,128,128,0
146,26,1,128,128,128,0
148,26,1,128,128,128,0
150,26,1,128,128,128,0
152,26,1,128,128,128,0
154,26,1,128,128,128,0
156,26,1,128,128,128,0
158,26,1,128,128,128,0
160,26,1,128,128,128,0
162,26,1,128,128,128,0
164,26,1,128,128,128,0
166,26,1,128,128,128,0
168,26,1,128,128,128,0
170,26,1,128,128,128,0
172,26,1,128,128,128,0
174,26,1,128,128,128,0
176,26,1,128,128,128,0
178,26,1,128,128,128,0
180,26,1,128,128,128,0
182,26,1,128,128,128,0
184,26,1,128,128,128,0
186,26,1,128,128,128,0
188,26,1,128,128,128,0
190,26,1,128,128,128,0
192,26,1,128,128,128,0
194,26,1,128,128,128,0
196,26,1,128,128,128,0
198,26,1,128,128,128,0
0,28,1,128,128,128,0
2,28,1,128,128,128,0
4,28,1,128,128,128,0
6,28,1,128,128,128,0
8,28,1,128,128,128,0
10,28,1,128,128,128,0
12,28,1,128,128,128,0
14,28,1,128,128,128,0
16,28,1,128,128,128,0
18,28,1,128,128,128,0
20,28,1,128,128,128,0
22,28,1,128,128,128,0
24,28,1,128,128,128,0
26,28,1,128,128,128,0
28,28,1,128,128,128,0
30,28,1,128,128,128,0
32,28,1,128,128,128,0
34,28,1,128,128,128,0
36,28,1,128,128,128,0
38,28,1,128,128,128,0
40,28,1,128,128,128,0
42,28,1,128,128,128,0
44,28,1,128,128,128,0
46,28,1,128,128,128,0
48,28,1,128,128,128,0
50,28,1,128,128,128,0
52,28,1,128,128,128,0
54,28,1,128,128,128,0
56,28,1,128,128,128,0
58,28,1,128,128,128,0
60,28,1,128,128,128,0
62,28,1,128,128,128,0
64,28,1,128,128,128,0
66,28,1,128,128,128,0
68,28,1,128,128,128,0
70,28,1,128,128,128,0
72,28,1,128,128,128,0
74,28,1,128,128,128,0
76,28,1,128,128,128,0
78,28,1,128,128,128,0
80,28,1,128,128,128,0
82,28,1,128,128,128,0
84,28,1,128,128,128,0
86,28,1,128,128,128,0
88,28,1,128,128,128,0
90,28,1,128,128,128,0
92,28,1,128,128,128,0
94,28,1,128,128,128,0
96,28,1,128,128,128,0
98,28,1,128,128,128,0
100,28,1,128,128,128,0
102,28,1,128,128,128,0
104,28,1,128,128,128,0
106,28,1,128,128,128,0
108,28,1,128,128,128,0
110,28,1,128,128,128,0
112,28,1,128,128,128,0
114,28,1,128,128,128,0
116,28,1,128,128,128,0
118,28,1,128,128,128,0
